100015,trawler,0.0239780005068
100015,longliner,0.766882002354
100015,seiner,0.204565003514
100015,other,0.00452399998903
100015,support,5.09999990754e-05
100045,trawler,0.999997019768
100045,seiner,9.99999997475e-07
100045,support,1.99999999495e-06
100060,trawler,0.0668779984117
100060,longliner,0.624997019768
100060,seiner,0.307911008596
100060,other,2.09999998333e-05
100060,support,0.000192999999854
100112,trawler,0.995931982994
100112,longliner,6.00000021223e-06
100112,seiner,6.00000021223e-06
100112,other,0.00405400013551
100112,support,1.99999999495e-06
100131,trawler,0.9848960042
100131,longliner,0.000241999994614
100131,seiner,0.000253000005614
100131,other,0.0142649998888
100131,support,0.000344000000041
100150,trawler,3.9999999899e-06
100150,longliner,0.981854021549
100150,seiner,0.0166090000421
100150,other,0.000190999999177
100150,support,0.0013419999741
100151,trawler,0.0661009997129
100151,longliner,0.00176799995825
100151,seiner,0.0404790006578
100151,other,7.9999999798e-06
100151,support,0.891645014286
100215,trawler,0.471621990204
100215,longliner,0.198061004281
100215,seiner,0.329791992903
100215,other,0.000239999993937
100215,support,0.000284999987343
100221,trawler,1.0
100227,trawler,0.999845981598
100227,longliner,9.99999997475e-07
100227,seiner,0.000134999994771
100227,support,1.80000006367e-05
100243,trawler,0.652486026287
100243,longliner,0.044686999172
100243,seiner,0.302300989628
100243,other,3.9999999899e-06
100243,support,0.00052100000903
100292,trawler,1.99999994948e-05
100292,longliner,0.41743901372
100292,seiner,0.214243993163
100292,other,0.0844909995794
100292,support,0.28380599618
100299,trawler,0.999363005161
100299,longliner,0.000560000014957
100299,seiner,1.80000006367e-05
100299,other,5.70000011066e-05
100299,support,1.99999999495e-06
100332,trawler,0.999997973442
100332,support,1.99999999495e-06
100371,trawler,0.97665399313
100371,longliner,0.0121029997244
100371,seiner,0.0108169997111
100371,other,0.000291000003926
100371,support,0.000134999994771
100384,trawler,0.999978005886
100384,longliner,6.00000021223e-06
100384,support,1.49999996211e-05
100394,trawler,0.971199989319
100394,longliner,0.00015199999325
100394,support,0.0286480002105
100400,trawler,0.999786973
100400,longliner,1.29999998535e-05
100400,seiner,3.00000010611e-06
100400,other,0.000171000006958
100400,support,2.5999999707e-05
100442,trawler,0.997395992279
100442,seiner,9.99999974738e-06
100442,support,0.00259399996139
100576,trawler,0.962314009666
100576,longliner,9.99999974738e-06
100576,support,0.037675999105
100577,trawler,0.00493500009179
100577,longliner,0.112420998514
100577,seiner,0.881493985653
100577,other,0.000383000005968
100577,support,0.000768000027165
100607,trawler,0.999997019768
100607,seiner,9.99999997475e-07
100607,support,1.99999999495e-06
100659,trawler,0.999235987663
100659,longliner,0.000224000003072
100659,seiner,0.000523000024259
100659,other,7.9999999798e-06
100659,support,7.9999999798e-06
100662,trawler,0.185627996922
100662,longliner,0.727678000927
100662,seiner,0.0743689984083
100662,other,0.00745700020343
100662,support,0.00486799981445
100679,trawler,0.00918500032276
100679,longliner,0.000360000005458
100679,seiner,0.988265991211
100679,other,0.00209799990989
100679,support,9.10000017029e-05
100799,trawler,0.0064719999209
100799,longliner,0.000265000009676
100799,seiner,0.991204023361
100799,other,0.00199400004931
100799,support,6.39999998384e-05
100809,trawler,0.00223500002176
100809,longliner,0.00027200000477
100809,seiner,0.997005999088
100809,other,0.000314000004437
100809,support,0.000172999993083
100838,trawler,0.0840950012207
100838,longliner,0.0202879998833
100838,seiner,0.124061003327
100838,other,2.99999992421e-05
100838,support,0.771525979042
100842,trawler,9.99999997475e-07
100842,longliner,0.895696997643
100842,seiner,0.00238700001501
100842,other,7.9999999798e-06
100842,support,0.10190500319
100865,trawler,0.982349991798
100865,longliner,3.50000009348e-05
100865,seiner,0.0160900000483
100865,other,0.00152499997057
100865,support,9.99999997475e-07
100888,longliner,0.0426150001585
100888,seiner,0.893301010132
100888,support,0.0640840008855
100898,trawler,0.984133005142
100898,longliner,0.000136999995448
100898,seiner,0.0156070003286
100898,other,3.40000005963e-05
100898,support,8.80000006873e-05
